id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,sqft_per_bedroom,bath_per_bedroom,rooms_total,sqft_per_room,bathroom_ratio
3956100050,20140829T000000,533300,4,2.5,2770,21806,2.0,0,0,3,9,2770,0,1991,0,98045,47.4815,-121.768,2500,21656,554.0,0.5,6.5,369.3333333333333,0.3333333333333333
1310440470,20150113T000000,441000,3,2.5,2740,7923,2.0,0,0,3,9,2740,0,1998,0,98058,47.4349,-122.105,2740,8815,685.0,0.625,5.5,421.53846153846155,0.38461538461538464
461000390,20140624T000000,687500,4,1.75,2330,5000,1.5,0,0,4,7,1510,820,1929,0,98117,47.6823,-122.368,1460,5000,466.0,0.35,5.75,345.18518518518516,0.25925925925925924
1036450290,20150202T000000,495000,3,2.5,1860,3150,2.0,0,0,3,8,1860,0,2001,0,98034,47.719,-122.182,2050,3375,465.0,0.625,5.5,286.15384615384613,0.38461538461538464
4019500160,20150413T000000,493000,4,2.5,2070,4270,2.0,0,0,3,8,2070,0,2010,0,98028,47.773,-122.265,2070,4610,414.0,0.5,6.5,276.0,0.3333333333333333
4440400155,20150106T000000,190000,3,1.0,1280,5100,1.0,0,0,3,7,880,400,1961,0,98178,47.5035,-122.259,1360,6120,320.0,0.25,4.0,256.0,0.2
1446400615,20140527T000000,268000,4,2.0,1930,6600,1.0,0,0,4,7,1030,900,1967,0,98168,47.482,-122.332,1220,6600,386.0,0.4,6.0,275.7142857142857,0.2857142857142857
6619910240,20140625T000000,505000,3,1.75,1640,10695,1.0,0,2,3,8,1640,0,1975,0,98034,47.7145,-122.222,2790,9775,410.0,0.4375,4.75,285.2173913043478,0.30434782608695654
5351200265,20140911T000000,1265000,4,3.25,3640,3604,2.0,0,2,5,9,1960,1680,1913,0,98122,47.6145,-122.284,1940,4600,728.0,0.65,7.25,441.2121212121212,0.3939393939393939
2621750280,20141110T000000,369950,4,2.75,2760,7533,1.0,0,0,3,8,1400,1360,1997,0,98042,47.371,-122.108,2340,7943,552.0,0.55,6.75,356.1290322580645,0.3548387096774194
3885805640,20140704T000000,625000,3,1.5,1300,7200,1.0,0,0,5,7,1300,0,1960,0,98033,47.6821,-122.196,2280,7200,325.0,0.375,4.5,236.36363636363637,0.2727272727272727
324000350,20150415T000000,667500,4,3.0,1920,4000,1.5,0,0,4,8,1540,380,1931,0,98116,47.5718,-122.385,1660,4000,384.0,0.6,7.0,240.0,0.375
1324079046,20150120T000000,350000,3,2.25,1580,47916,1.0,0,0,3,7,1580,0,1979,0,98024,47.5583,-121.852,1980,75358,395.0,0.5625,5.25,252.8,0.36
2979800520,20140603T000000,605000,5,2.75,2740,5616,1.5,0,0,5,7,1670,1070,1925,0,98115,47.6866,-122.317,1600,4592,456.6666666666667,0.4583333333333333,7.75,313.14285714285717,0.3142857142857143
8691360490,20150424T000000,960000,4,3.5,4610,11676,2.0,0,0,3,10,4610,0,2000,0,98075,47.6011,-121.983,3900,11164,922.0,0.7,7.5,542.3529411764706,0.4117647058823529
646910480,20141120T000000,206000,2,2.5,1280,1566,2.0,0,0,3,7,1280,0,2005,0,98055,47.4336,-122.195,1460,1845,426.6666666666667,0.8333333333333334,4.5,232.72727272727272,0.45454545454545453
4058800439,20140623T000000,664950,5,3.0,3190,7081,1.0,0,2,3,9,1890,1300,2013,0,98178,47.509,-122.24,2270,7623,531.6666666666666,0.5,8.0,354.44444444444446,0.3333333333333333
8856500220,20140728T000000,375000,3,3.25,2760,6420,2.0,0,2,3,9,2110,650,1991,0,98031,47.3895,-122.221,2030,7725,690.0,0.8125,6.25,380.6896551724138,0.4482758620689655
7340500270,20150123T000000,560000,4,2.5,2940,6000,2.0,0,0,3,8,2940,0,2000,0,98011,47.7533,-122.198,2510,6600,588.0,0.5,6.5,392.0,0.3333333333333333
1156000100,20141224T000000,246700,3,2.0,1610,13309,1.0,0,0,4,7,1610,0,1967,0,98042,47.3398,-122.133,1610,15725,402.5,0.5,5.0,268.3333333333333,0.3333333333333333
5635100090,20150225T000000,379950,4,2.5,2612,5850,2.0,0,0,3,8,2612,0,2014,0,98030,47.3751,-122.189,2419,8984,522.4,0.5,6.5,348.26666666666665,0.3333333333333333
293760210,20140826T000000,998000,5,4.5,4130,10404,2.0,0,0,3,10,4130,0,2004,0,98029,47.5556,-122.03,3890,11531,688.3333333333334,0.75,9.5,393.3333333333333,0.42857142857142855
537000130,20140908T000000,360000,1,2.25,2060,10600,1.5,0,0,3,7,1560,500,1927,1983,98003,47.3291,-122.304,2060,11880,1030.0,1.125,3.25,484.70588235294116,0.5294117647058824
2781270090,20150225T000000,195000,2,2.0,1180,2553,2.0,0,0,3,6,1180,0,2005,0,98038,47.3501,-122.02,1310,2687,393.3333333333333,0.6666666666666666,4.0,236.0,0.4
7852130550,20140916T000000,530000,4,2.5,3020,6788,2.0,0,0,3,7,3020,0,2002,0,98065,47.5346,-121.881,2640,5325,604.0,0.5,6.5,402.6666666666667,0.3333333333333333
1169000057,20141006T000000,1125000,6,4.25,3100,9378,3.0,0,2,3,11,3100,0,1978,0,98112,47.6381,-122.314,3270,6334,442.85714285714283,0.6071428571428571,10.25,275.55555555555554,0.37777777777777777
4054560140,20140926T000000,820000,3,2.5,2950,35108,1.5,0,0,3,10,2950,0,1995,0,98077,47.7316,-122.035,3810,35181,737.5,0.625,5.5,453.84615384615387,0.38461538461538464
8000200090,20150427T000000,280000,3,2.5,1610,10022,2.0,0,0,3,7,1610,0,1996,0,98003,47.2583,-122.3,1820,10017,402.5,0.625,5.5,247.69230769230768,0.38461538461538464
7501000340,20140818T000000,980000,4,2.5,3780,10962,2.0,0,0,3,10,3780,0,1990,0,98033,47.6533,-122.183,3310,11651,756.0,0.5,6.5,504.0,0.3333333333333333
1626069220,20140905T000000,562000,3,2.5,2400,97138,2.0,0,0,5,8,2400,0,1983,0,98077,47.7361,-122.046,2230,54450,600.0,0.625,5.5,369.2307692307692,0.38461538461538464
7899800045,20141202T000000,232900,3,1.5,910,5120,1.0,0,0,3,6,910,0,1973,0,98106,47.5238,-122.356,1410,5132,227.5,0.375,4.5,165.45454545454547,0.2727272727272727
9178601630,20141113T000000,720000,2,1.0,1580,2199,2.0,0,2,3,8,1580,0,1921,1995,98103,47.6541,-122.329,2170,4405,526.6666666666666,0.3333333333333333,3.0,395.0,0.25
1563102965,20140811T000000,1010000,4,3.5,3130,5000,3.0,0,0,3,10,3130,0,2014,0,98116,47.5656,-122.403,1950,5152,626.0,0.7,7.5,368.2352941176471,0.4117647058823529
1139600270,20140701T000000,300000,3,2.75,2090,9620,1.0,0,0,3,8,1340,750,1987,0,98023,47.2741,-122.337,2150,9660,522.5,0.6875,5.75,309.6296296296296,0.4074074074074074
1771110640,20140624T000000,367500,3,1.0,1660,11783,1.0,0,0,4,7,1160,500,1978,0,98077,47.7563,-122.075,1320,10541,415.0,0.25,4.0,332.0,0.2
1438000010,20140912T000000,569995,4,2.5,2650,6875,2.0,0,0,3,8,2650,0,2014,0,98059,47.479,-122.124,2650,5831,530.0,0.5,6.5,353.3333333333333,0.3333333333333333
2599200460,20140805T000000,294000,4,2.0,2930,12840,1.5,0,0,4,8,2930,0,1965,0,98092,47.2957,-122.187,1960,10920,586.0,0.4,6.0,418.57142857142856,0.2857142857142857
9238500410,20140519T000000,464000,3,1.75,1630,28600,1.0,0,0,3,8,1630,0,1967,0,98072,47.7742,-122.14,2260,26000,407.5,0.4375,4.75,283.4782608695652,0.30434782608695654
923000115,20141029T000000,588000,3,1.75,2310,7620,2.0,0,0,3,8,2310,0,1942,1988,98177,47.7266,-122.363,2200,7672,577.5,0.4375,4.75,401.7391304347826,0.30434782608695654
7936000562,20141216T000000,721000,3,2.25,2680,10440,1.0,0,1,3,8,1540,1140,1963,0,98116,47.561,-122.398,2140,7560,670.0,0.5625,5.25,428.8,0.36
252000400,20140908T000000,323000,3,1.75,2100,14850,1.0,0,0,4,7,2100,0,1963,0,98042,47.3622,-122.059,1930,17238,525.0,0.4375,4.75,365.2173913043478,0.30434782608695654
9280200030,20140717T000000,490000,2,1.5,1590,4500,1.0,0,0,4,7,920,670,1946,0,98116,47.5831,-122.392,1900,4450,530.0,0.5,3.5,353.3333333333333,0.3333333333333333
3876312620,20140924T000000,395000,4,1.75,1910,8117,1.0,0,0,3,7,1460,450,1975,0,98072,47.7344,-122.173,1810,8100,382.0,0.35,5.75,282.962962962963,0.25925925925925924
7852010670,20140709T000000,692500,4,2.75,3710,7984,2.0,0,0,3,9,3710,0,1999,0,98065,47.5352,-121.868,2950,7984,742.0,0.55,6.75,478.7096774193548,0.3548387096774194
2517010230,20150226T000000,286000,3,2.5,1800,3980,2.0,0,0,3,7,1800,0,2006,0,98042,47.4006,-122.162,2580,4307,450.0,0.625,5.5,276.9230769230769,0.38461538461538464
7183000120,20140812T000000,380000,4,2.5,2500,11070,1.0,0,2,4,8,1300,1200,1964,0,98003,47.336,-122.334,2500,11070,500.0,0.5,6.5,333.3333333333333,0.3333333333333333
1692900095,20140618T000000,1399950,4,2.75,3870,10046,2.0,0,0,3,11,3870,0,2005,0,98033,47.6651,-122.191,3560,10046,774.0,0.55,6.75,499.35483870967744,0.3548387096774194
1442880510,20140530T000000,499431,4,2.75,2620,6019,2.0,0,0,3,8,2620,0,2013,0,98045,47.484,-121.771,2790,6716,524.0,0.55,6.75,338.06451612903226,0.3548387096774194
255450390,20140707T000000,351999,3,2.5,2370,4200,2.0,0,0,3,8,2370,0,2014,0,98038,47.3706,-122.017,2370,4200,592.5,0.625,5.5,364.61538461538464,0.38461538461538464
1931300035,20140516T000000,785000,3,2.0,2180,5440,1.0,0,0,5,7,1100,1080,1904,0,98103,47.657,-122.345,1470,4109,545.0,0.5,5.0,363.3333333333333,0.3333333333333333
472000015,20140516T000000,490000,2,1.0,1160,5000,1.0,0,0,4,8,1160,0,1937,0,98117,47.6865,-122.399,1750,5000,386.6666666666667,0.3333333333333333,3.0,290.0,0.25
9268710390,20141113T000000,239000,2,2.0,1470,2052,1.5,0,0,3,7,1470,0,1986,0,98003,47.3086,-122.328,1470,2052,490.0,0.6666666666666666,4.0,294.0,0.4
2223089053,20140603T000000,440000,3,2.25,1680,57063,2.0,0,0,4,8,1680,0,1989,0,98045,47.4669,-121.765,1910,57063,420.0,0.5625,5.25,268.8,0.36
9307300100,20140519T000000,485000,3,1.0,1500,4100,1.5,0,0,3,7,1370,130,1926,0,98107,47.6689,-122.367,1500,4100,375.0,0.25,4.0,300.0,0.2
1025049266,20140930T000000,555000,2,2.25,1160,954,2.0,0,0,3,8,960,200,2014,0,98105,47.6647,-122.284,1160,1327,386.6666666666667,0.75,4.25,220.95238095238096,0.42857142857142855
2473400110,20140826T000000,315500,3,1.75,1870,8400,1.0,0,0,3,7,990,880,1977,0,98058,47.454,-122.164,1750,8400,467.5,0.4375,4.75,325.2173913043478,0.30434782608695654
3763300040,20141027T000000,400000,3,1.5,1330,9900,1.0,0,0,3,7,1330,0,1956,0,98034,47.7167,-122.233,1940,9900,332.5,0.375,4.5,241.8181818181818,0.2727272727272727
626059365,20150412T000000,699000,3,3.5,3200,10344,2.0,0,0,3,10,3200,0,2007,0,98011,47.7636,-122.216,2550,20152,800.0,0.875,6.5,426.6666666666667,0.4666666666666667
3878900225,20140602T000000,345000,3,1.75,1990,5650,1.0,0,1,3,7,1320,670,1963,0,98178,47.5086,-122.252,2130,5650,497.5,0.4375,4.75,346.0869565217391,0.30434782608695654
3102700160,20140925T000000,344900,4,1.75,1820,7700,1.0,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500,364.0,0.35,5.75,269.6296296296296,0.25925925925925924
1720069006,20140812T000000,474000,2,1.0,1050,403365,1.0,0,3,5,6,1050,0,1905,0,98022,47.2221,-122.059,1760,108900,350.0,0.3333333333333333,3.0,262.5,0.25
421000215,20150416T000000,208000,2,1.0,700,5100,1.0,0,0,4,5,700,0,1953,0,98056,47.4957,-122.168,970,5811,233.33333333333334,0.3333333333333333,3.0,175.0,0.25
3395000070,20140927T000000,1544500,4,2.75,4910,15139,1.0,0,0,4,10,2560,2350,1964,0,98004,47.6444,-122.22,3980,15139,982.0,0.55,6.75,633.5483870967741,0.3548387096774194
7859960250,20150107T000000,585000,4,2.5,3000,6892,2.0,0,0,3,8,3000,0,2005,0,98072,47.7623,-122.165,3000,6589,600.0,0.5,6.5,400.0,0.3333333333333333
2212210660,20150227T000000,204000,3,1.5,1460,7140,1.0,0,0,4,7,980,480,1980,0,98031,47.3954,-122.191,1400,8572,365.0,0.375,4.5,265.45454545454544,0.2727272727272727
2475200080,20140908T000000,268000,3,1.75,1250,5546,1.0,0,0,4,7,1250,0,1987,0,98055,47.4725,-122.187,1640,4791,312.5,0.4375,4.75,217.3913043478261,0.30434782608695654
4187000250,20150413T000000,475000,4,2.5,2500,4500,2.0,0,0,3,7,2500,0,2010,0,98059,47.4928,-122.149,2230,4500,500.0,0.5,6.5,333.3333333333333,0.3333333333333333
4040500100,20141020T000000,539000,7,2.25,2620,6890,2.0,0,0,4,7,2620,0,1961,0,98007,47.6123,-122.134,2070,7910,327.5,0.28125,9.25,255.609756097561,0.21951219512195122
7851990240,20140717T000000,771150,4,3.5,3950,12320,2.0,0,0,3,10,3950,0,2001,0,98065,47.5414,-121.869,3920,11086,790.0,0.7,7.5,464.70588235294116,0.4117647058823529
2212210360,20140702T000000,253000,2,1.0,1310,7128,1.0,0,0,4,7,940,370,1980,0,98031,47.3958,-122.189,1400,7161,436.6666666666667,0.3333333333333333,3.0,327.5,0.25
1214000080,20140626T000000,329950,3,1.0,1750,7800,1.0,0,0,4,7,1150,600,1956,0,98166,47.4596,-122.343,1750,7560,437.5,0.25,4.0,350.0,0.2
5491200210,20140820T000000,350000,3,1.0,2010,6000,1.0,0,0,3,7,1210,800,1967,0,98108,47.5515,-122.298,2460,6000,502.5,0.25,4.0,402.0,0.2
4037200690,20141208T000000,458450,4,1.0,1330,9715,1.0,0,0,4,7,970,360,1957,0,98008,47.6038,-122.122,1590,8400,266.0,0.2,5.0,221.66666666666666,0.16666666666666666
7715801040,20150221T000000,465000,3,2.0,1430,7125,1.0,0,0,4,7,1430,0,1984,0,98074,47.6256,-122.059,1570,8075,357.5,0.5,5.0,238.33333333333334,0.3333333333333333
3205000050,20141205T000000,358000,3,1.0,890,9870,1.0,0,0,4,7,890,0,1960,0,98056,47.5398,-122.178,1270,9861,222.5,0.25,4.0,178.0,0.2
2600110710,20140819T000000,602000,3,2.25,1580,11580,1.0,0,0,4,8,1580,0,1979,0,98006,47.5503,-122.155,2630,10009,395.0,0.5625,5.25,252.8,0.36
6818400110,20141203T000000,261000,4,1.5,2040,10488,1.0,0,0,3,7,1190,850,1961,0,98188,47.4557,-122.269,1960,10488,408.0,0.3,5.5,313.84615384615387,0.23076923076923078
3407700012,20141106T000000,1078500,4,3.5,3740,41458,2.0,0,2,3,11,3740,0,2000,0,98072,47.7375,-122.139,3750,38325,748.0,0.7,7.5,440.0,0.4117647058823529
5418200245,20150330T000000,781000,3,1.75,1940,8729,1.0,0,0,3,8,1460,480,1960,0,98125,47.7027,-122.282,2250,9165,485.0,0.4375,4.75,337.39130434782606,0.30434782608695654
1102001112,20150213T000000,802500,4,2.25,1950,7000,1.0,0,1,3,8,1450,500,1957,0,98118,47.5426,-122.262,1840,6440,390.0,0.45,6.25,268.9655172413793,0.3103448275862069
4039701080,20140625T000000,905000,5,3.5,3100,10200,1.0,0,4,3,9,1660,1440,1970,0,98008,47.6134,-122.112,2700,10455,516.6666666666666,0.5833333333333334,8.5,326.3157894736842,0.3684210526315789
2619950490,20140712T000000,335000,3,2.25,1530,4580,2.0,0,0,3,7,1530,0,2011,0,98019,47.7342,-121.968,2110,4094,382.5,0.5625,5.25,244.8,0.36
626710220,20140813T000000,475000,3,2.5,2160,35912,2.0,0,0,3,8,2160,0,1982,0,98077,47.7273,-122.083,2230,35244,540.0,0.625,5.5,332.3076923076923,0.38461538461538464
8024201525,20150317T000000,427000,3,1.75,1300,5111,1.0,0,0,4,7,1300,0,1959,0,98115,47.7005,-122.314,1370,5111,325.0,0.4375,4.75,226.08695652173913,0.30434782608695654
1923099058,20141015T000000,620000,4,2.5,2980,210395,2.0,0,0,3,9,2980,0,2001,0,98045,47.4575,-121.707,2530,45596,596.0,0.5,6.5,397.3333333333333,0.3333333333333333
2296700470,20141106T000000,465000,4,2.5,2170,7700,1.0,0,0,3,7,1420,750,1969,0,98034,47.7216,-122.219,1710,7770,434.0,0.5,6.5,289.3333333333333,0.3333333333333333
3754501060,20140918T000000,910000,2,2.5,2000,5150,2.0,0,4,3,9,2000,0,1992,0,98034,47.7056,-122.223,2510,6800,666.6666666666666,0.8333333333333334,4.5,363.6363636363636,0.45454545454545453
8835800480,20150223T000000,316000,1,2.0,1780,188465,2.0,0,0,3,10,1780,0,2001,0,98045,47.4506,-121.768,1780,21094,890.0,1.0,3.0,445.0,0.5
1441000470,20140728T000000,458000,4,3.5,3217,4000,2.0,0,0,3,8,2587,630,2008,0,98055,47.4483,-122.203,2996,5418,643.4,0.7,7.5,378.47058823529414,0.4117647058823529
4036801170,20141013T000000,380000,4,1.75,1760,7300,1.0,0,0,3,7,880,880,1956,0,98008,47.6034,-122.125,1680,7500,352.0,0.35,5.75,260.74074074074076,0.25925925925925924
2895200150,20141013T000000,230000,3,2.0,1410,10625,1.0,0,0,3,7,1410,0,1980,0,98042,47.3649,-122.117,1410,9744,352.5,0.5,5.0,235.0,0.3333333333333333
1630700380,20150130T000000,1920000,5,5.75,7730,230868,2.0,0,0,3,12,6660,1070,2004,0,98077,47.7615,-122.084,2660,39292,1288.3333333333333,0.9583333333333334,10.75,657.8723404255319,0.48936170212765956
2329800430,20150204T000000,254000,3,2.25,1660,8188,2.0,0,0,4,7,1660,0,1988,0,98042,47.3766,-122.115,1660,7000,415.0,0.5625,5.25,265.6,0.36
2887700995,20140508T000000,530000,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,0,98115,47.6871,-122.307,1680,3800,456.0,0.55,6.75,294.19354838709677,0.3548387096774194
8900000100,20141231T000000,509000,4,2.0,1630,1724,1.5,0,0,3,6,1030,600,1915,1970,98119,47.6472,-122.362,1780,3810,326.0,0.4,6.0,232.85714285714286,0.2857142857142857
8651402910,20140806T000000,176000,2,1.0,770,5200,1.0,0,0,5,6,770,0,1969,0,98042,47.3627,-122.087,1150,5330,256.6666666666667,0.3333333333333333,3.0,192.5,0.25
8864000440,20140925T000000,225000,3,1.0,900,6099,1.0,0,0,3,6,790,110,1944,0,98168,47.4807,-122.289,1240,6099,225.0,0.25,4.0,180.0,0.2
822059059,20150325T000000,292500,2,1.0,880,17743,1.0,0,0,4,5,880,0,1951,0,98031,47.4115,-122.197,1217,13000,293.3333333333333,0.3333333333333333,3.0,220.0,0.25
8827900560,20141031T000000,655000,3,2.0,1820,4480,1.0,0,0,5,7,1120,700,1923,0,98105,47.6717,-122.295,1920,4480,455.0,0.5,5.0,303.3333333333333,0.3333333333333333
9541600060,20140807T000000,799000,5,2.75,2500,19783,1.0,0,3,4,8,2500,0,1959,0,98005,47.5938,-122.174,1700,15375,416.6666666666667,0.4583333333333333,7.75,285.7142857142857,0.3142857142857143
98300230,20150428T000000,1459000,4,4.0,4620,130208,2.0,0,0,3,10,4620,0,2014,0,98024,47.5885,-121.939,4620,131007,924.0,0.8,8.0,513.3333333333334,0.4444444444444444
6021501535,20140725T000000,430000,3,1.5,1580,5000,1.0,0,0,3,8,1290,290,1939,0,98117,47.687,-122.386,1570,4500,395.0,0.375,4.5,287.27272727272725,0.2727272727272727
1853081060,20150416T000000,878000,4,2.5,3810,7728,2.0,0,0,3,9,3810,0,2007,0,98074,47.5925,-122.058,3290,7728,762.0,0.5,6.5,508.0,0.3333333333333333
3262300555,20140708T000000,2458000,4,5.25,6500,14986,2.0,0,0,3,11,5180,1320,2001,0,98039,47.6304,-122.236,2270,8119,1300.0,1.05,9.25,634.1463414634146,0.5121951219512195
7853400260,20140513T000000,660000,4,3.5,3400,5196,2.0,0,0,3,9,3400,0,2012,0,98065,47.5169,-121.884,3170,5260,680.0,0.7,7.5,400.0,0.4117647058823529
795000885,20141001T000000,283000,3,1.0,1740,5247,1.0,0,0,3,7,1270,470,1947,0,98168,47.5049,-122.329,1070,5636,435.0,0.25,4.0,348.0,0.2
8035600290,20150413T000000,372000,4,2.5,2500,8215,2.0,0,0,3,8,2500,0,1990,0,98031,47.4124,-122.204,2360,7801,500.0,0.5,6.5,333.3333333333333,0.3333333333333333
2591850080,20140630T000000,436500,4,2.5,2290,11173,2.0,0,0,4,8,2290,0,1988,0,98058,47.4314,-122.164,2290,10404,458.0,0.5,6.5,305.3333333333333,0.3333333333333333
9826701794,20141205T000000,390000,3,3.0,1550,1608,2.0,0,0,3,8,1280,270,2001,0,98122,47.6042,-122.303,1940,1883,387.5,0.75,6.0,221.42857142857142,0.42857142857142855
7852140040,20140825T000000,507250,3,2.5,2270,5536,2.0,0,0,3,8,2270,0,2003,0,98065,47.5389,-121.881,2270,5731,567.5,0.625,5.5,349.2307692307692,0.38461538461538464
1105000233,20140906T000000,255000,2,1.0,940,9330,1.0,0,0,3,6,940,0,1941,0,98118,47.5445,-122.273,1900,6145,313.3333333333333,0.3333333333333333,3.0,235.0,0.25
5418500800,20150429T000000,825000,3,2.25,2510,10418,1.0,0,0,3,8,1810,700,1968,0,98115,47.7003,-122.285,2510,9435,627.5,0.5625,5.25,401.6,0.36
3432500760,20140818T000000,370000,3,1.0,1440,8287,1.5,0,0,4,7,1440,0,1928,0,98155,47.7438,-122.315,1330,8285,360.0,0.25,4.0,288.0,0.2
1865400076,20140509T000000,324000,3,2.25,998,904,2.0,0,0,3,7,798,200,2007,0,98117,47.6983,-122.367,998,1110,249.5,0.5625,5.25,159.68,0.36
2517000700,20150421T000000,325000,3,2.5,2540,4260,2.0,0,0,3,7,2540,0,2005,0,98042,47.3989,-122.164,2190,4260,635.0,0.625,5.5,390.7692307692308,0.38461538461538464
9542800610,20150219T000000,245000,4,2.25,2050,7700,2.0,0,0,3,7,2050,0,1977,0,98023,47.3009,-122.375,1780,7700,410.0,0.45,6.25,282.7586206896552,0.3103448275862069
1796360470,20140617T000000,247200,3,1.75,1370,8719,1.0,0,0,3,7,1370,0,1982,0,98042,47.3664,-122.087,1370,7525,342.5,0.4375,4.75,238.2608695652174,0.30434782608695654
8084900195,20141121T000000,1646000,6,3.5,4010,16200,1.0,0,0,3,8,2090,1920,1955,1990,98004,47.6322,-122.216,3560,16200,572.8571428571429,0.5,9.5,381.9047619047619,0.3333333333333333
3885803465,20150409T000000,698000,3,1.75,1220,7447,1.0,0,0,4,7,1220,0,1964,0,98033,47.6886,-122.211,1340,7200,305.0,0.4375,4.75,212.17391304347825,0.30434782608695654
795001600,20141125T000000,340000,3,1.0,1710,10190,1.0,0,0,3,6,1310,400,1949,0,98168,47.506,-122.331,1200,6251,427.5,0.25,4.0,342.0,0.2
2354300910,20150310T000000,451000,4,1.75,1260,7250,1.0,0,0,3,6,1260,0,1943,0,98027,47.5267,-122.032,1880,7250,252.0,0.35,5.75,186.66666666666666,0.25925925925925924
6817850050,20150217T000000,810000,4,2.5,3280,25211,2.0,0,3,3,11,3280,0,1985,0,98074,47.6398,-122.05,3280,25211,656.0,0.5,6.5,437.3333333333333,0.3333333333333333
1015500300,20140515T000000,455000,3,2.5,1870,7344,1.0,0,0,3,8,1470,400,1980,0,98034,47.7265,-122.206,1930,7344,467.5,0.625,5.5,287.6923076923077,0.38461538461538464
1782000180,20141023T000000,350000,2,1.0,830,5100,1.0,0,0,4,7,830,0,1942,0,98126,47.5259,-122.379,1220,5100,276.6666666666667,0.3333333333333333,3.0,207.5,0.25
8965410150,20140825T000000,962800,4,2.5,3780,23623,2.0,0,0,3,9,3780,0,1997,0,98006,47.559,-122.118,3370,10210,756.0,0.5,6.5,504.0,0.3333333333333333
8648900010,20150102T000000,530200,4,2.5,1880,3853,2.0,0,0,3,8,1880,0,2010,0,98027,47.5636,-122.094,1890,3078,376.0,0.5,6.5,250.66666666666666,0.3333333333333333
5631500400,20150225T000000,180000,2,1.0,770,10000,1.0,0,0,3,6,770,0,1933,0,98028,47.7379,-122.233,2720,8062,256.6666666666667,0.3333333333333333,3.0,192.5,0.25
6600790210,20140716T000000,228000,2,1.0,1800,9236,1.0,0,0,3,7,1800,0,1954,0,98030,47.3792,-122.198,1730,5701,600.0,0.3333333333333333,3.0,450.0,0.25
1245003375,20150408T000000,658000,3,1.0,1290,12005,1.0,0,0,4,7,1290,0,1966,0,98033,47.6835,-122.199,1930,8000,322.5,0.25,4.0,258.0,0.2
1788700295,20150311T000000,172000,3,1.0,1350,9680,1.0,0,0,4,7,820,530,1959,0,98023,47.3274,-122.346,1320,9225,337.5,0.25,4.0,270.0,0.2
8822901024,20150423T000000,310000,3,2.0,1290,886,3.0,0,0,3,7,1290,0,2004,0,98125,47.7161,-122.295,1270,1152,322.5,0.5,5.0,215.0,0.3333333333333333
7922750150,20140917T000000,561500,4,2.25,2310,9800,1.0,0,0,3,8,1780,530,1968,0,98033,47.6657,-122.178,2310,9800,462.0,0.45,6.25,318.62068965517244,0.3103448275862069
3935900350,20150222T000000,490000,4,2.0,1650,6480,2.0,0,0,5,7,1650,0,1947,0,98125,47.7117,-122.286,1650,6350,330.0,0.4,6.0,235.71428571428572,0.2857142857142857
8566100160,20141022T000000,840000,5,1.75,2500,11617,1.0,0,0,4,9,1560,940,1966,0,98040,47.5361,-122.217,3370,11617,416.6666666666667,0.2916666666666667,6.75,322.5806451612903,0.22580645161290322
6187700501,20150415T000000,360000,4,2.0,1650,7552,1.0,0,0,4,7,860,790,1977,0,98155,47.7765,-122.324,1410,7199,330.0,0.4,6.0,235.71428571428572,0.2857142857142857
7518500985,20140903T000000,591500,4,2.5,1690,4080,1.5,0,0,4,7,1140,550,1912,0,98117,47.6825,-122.379,1600,4590,338.0,0.5,6.5,225.33333333333334,0.3333333333333333
9542000340,20140807T000000,500000,3,1.75,1560,16194,1.0,0,0,3,8,1560,0,1961,0,98005,47.5966,-122.175,2430,16193,390.0,0.4375,4.75,271.30434782608694,0.30434782608695654
8005100360,20140916T000000,169900,3,1.0,910,5800,1.5,0,0,4,5,910,0,1900,0,98022,47.2068,-121.992,1400,6766,227.5,0.25,4.0,182.0,0.2
3629800100,20141028T000000,520000,3,2.5,2160,4297,2.0,0,0,3,9,2160,0,1999,0,98029,47.5476,-122.012,2160,3968,540.0,0.625,5.5,332.3076923076923,0.38461538461538464
732000160,20150429T000000,330000,2,1.0,790,9784,1.0,0,0,3,6,790,0,1932,0,98155,47.7634,-122.284,2350,10102,263.3333333333333,0.3333333333333333,3.0,197.5,0.25
3831250150,20150326T000000,435000,3,2.75,2692,6197,2.0,0,0,3,9,2692,0,2007,0,98030,47.3569,-122.202,2336,5700,673.0,0.6875,5.75,398.81481481481484,0.4074074074074074
9430110030,20150114T000000,500000,4,2.5,1940,7607,2.0,0,0,3,8,1940,0,1995,0,98052,47.685,-122.158,2250,7600,388.0,0.5,6.5,258.6666666666667,0.3333333333333333
6073500160,20141210T000000,550000,3,1.0,1130,7500,1.0,0,0,3,7,880,250,1947,0,98117,47.6973,-122.389,2190,5250,282.5,0.25,4.0,226.0,0.2
5467910020,20140516T000000,425000,3,2.5,2670,13218,1.0,0,0,4,10,2670,0,1988,0,98042,47.3683,-122.153,1960,13130,667.5,0.625,5.5,410.7692307692308,0.38461538461538464
